Gene	aos_HRFR_1.5h_nw	aos_HRFR_1.5h_w	aos_LRFR_1.5h_nw	aos_LRFR_1.5h_w	aos_HRFR_4h_nw	aos_HRFR_4h_w	aos_LRFR_4h_nw	aos_LRFR_4h_w	Col-0_HRFR_1.5h_nw	Col-0_HRFR_1.5h_w	Col-0_LRFR_1.5h_nw	Col-0_LRFR_1.5h_w	Col-0_HRFR_4h_nw	Col-0_HRFR_4h_w	Col-0_LRFR_4h_nw	Col-0_LRFR_4h_w
AT5G04790	-0.295497348	-0.276313491	-0.096692326	-0.261204537	-0.552171847	-0.391863457	-0.165529037	-0.315464241	0.279471065	-0.326866951	0.040501654	-0.429651222	-0.421920612	-0.639602235	-0.289663611	-0.188664907
AT5G04800	6.273277111	6.115695797	6.449635786	6.262946535	6.082503228	5.837135827	6.514499223	6.38933911	6.444551887	6.252904044	6.501363394	6.268453299	6.209344071	5.772244482	6.774543967	6.451194096
AT5G04810	6.722988468	6.596239557	6.49414709	6.586697004	6.633087152	6.626697391	5.838927607	5.805616141	6.74246927	6.641415775	6.565135264	6.619669521	6.811531315	6.707653901	5.977244379	5.991217632
AT5G04820	2.387015108	2.507187974	2.777642372	2.783889418	2.777712786	2.637570803	3.026089854	3.180773963	2.575922782	2.777809768	2.571361752	2.561167016	2.840025392	2.596311399	2.854213431	2.860452031
AT5G04830	5.52565969	5.528736942	5.637350914	5.600965832	5.086177581	5.230655328	5.15168587	5.250939776	5.430827397	6.128756794	5.408874752	5.832865357	4.985579243	5.661387184	5.145594511	5.396279407
AT5G04840	1.169516404	0.932952879	0.769547434	0.891056819	0.969658786	0.796641833	0.824272423	0.468039714	1.030121917	1.203080814	1.105317521	1.182476149	0.737546779	1.114337659	0.725307244	0.738987259
AT5G04850	4.085358053	3.863962628	4.033290654	3.881567612	4.058616885	4.072182055	3.828111283	3.893933302	3.786691684	3.940026526	3.744574434	3.693957757	3.957939764	3.8957335	3.799470208	3.832991749
AT5G04860	2.938298923	3.147170262	2.618223003	2.814899949	2.568413402	2.569820186	1.834874841	1.864384783	2.654075751	2.63750628	2.448798325	2.475528768	2.588004049	2.194185158	1.885808703	1.423411656
AT5G04870	6.360520209	6.380284949	6.542182817	6.601851716	5.990645482	6.029249966	6.938344707	6.794033627	6.363843705	6.023411086	6.664328602	6.421587913	6.143457964	5.643770081	6.829277226	6.425629086
AT5G04880	2.328054787	2.408230655	2.346955861	2.291025693	2.284534988	2.272483342	1.523381276	1.65880353	2.403387692	2.764989171	2.271131158	2.575015151	2.231910951	2.817513183	1.678542405	2.135049256
AT5G04885	4.162487827	4.196728176	4.109742603	4.287658012	4.780807503	4.935588765	5.358319733	5.426046708	4.10386566	4.33799931	4.200127923	4.422932596	4.965922254	5.250902176	5.450647725	5.546009025
AT5G04890	3.507063288	3.612017777	3.627414202	3.504827458	3.3246	3.558758187	3.36216637	3.506786647	3.528456307	3.636755512	3.627125885	3.69193964	3.418047894	3.893964466	3.18997053	3.601909332
AT5G04895	2.8286879	3.105046581	2.704884315	3.041560607	3.488702568	3.404589723	3.850776168	3.959438734	3.054423104	3.440725937	3.265560842	3.532569855	3.573692929	3.58509847	4.077108336	4.297101281
AT5G04900	4.298669731	4.127871225	4.373424618	4.1704187	4.32276078	4.085363873	4.063907678	3.804500932	4.382868062	4.12430061	4.370847522	4.29781674	4.382929995	4.330377594	4.093405389	4.153113269
AT5G04910	2.860773936	2.936424452	3.049938813	2.877908724	2.894647575	2.965842265	2.837252765	2.797894712	3.036277837	3.134897094	2.949261958	2.87180264	2.998813996	3.28977939	2.927290978	2.923161409
AT5G04920	5.246251123	5.207732432	5.203635189	5.235765024	5.183757904	5.13512384	5.183820009	5.246613287	5.216983794	5.43448951	5.217653235	5.328627105	5.193514787	5.324767947	5.162961785	5.31648293
AT5G04930	6.224208618	6.506722497	5.854806384	6.203313648	6.02759705	6.079874305	6.170311127	6.249871713	5.987619027	5.791438219	5.905231037	5.828762404	5.833079385	5.699716877	6.060944812	5.922057395
AT5G04940	4.412140957	4.496609495	4.435110984	4.437630004	4.467022027	4.400814432	4.838930442	4.767829265	4.504951033	4.157666464	4.521912156	4.305403284	4.474069913	4.223495447	4.767723222	4.525842634
AT5G04950	5.460686328	3.944110647	5.389328863	4.113246256	4.542697103	2.478346385	2.863334146	1.153157035	4.113589812	0.23456002	3.523046057	1.052987002	2.796597643	-0.80760553	1.1407631	-2.219419517
AT5G04970	-0.642048372	-1.502975484	0.279831714	-0.713435708	-1.172933767	-1.819136084	1.334888227	0.810811	-0.860087127	-4.425743443	0.487139259	-1.916358468	-0.999869145	-4.481496878	1.025596831	-0.875821578
AT5G04980	2.761272788	2.678120978	3.213891657	3.221538538	2.619450066	2.660193809	3.444990072	3.450577466	2.676157312	1.516338755	3.157082953	2.582482462	2.660569715	2.080720687	3.267590496	2.681453925
AT5G04990	5.118510399	5.09067866	5.159020649	5.090047531	5.0567075	5.097578501	5.312148748	5.257206657	5.100416233	4.923474279	5.004042874	4.962784727	4.986448035	4.936050938	5.286909495	5.032553703
AT5G05000	4.999669416	4.912963636	5.165762088	4.955780979	4.986242279	4.963324911	5.286242507	5.239657512	4.979617813	4.89617107	4.960494985	4.980368093	5.024486694	4.848799471	5.299196115	5.198646604
AT5G05010	7.506655018	7.434643068	7.576498236	7.542494778	7.517085117	7.528390105	8.206217463	8.100285524	7.567884027	7.42806558	7.589206061	7.489558518	7.542949333	7.383155879	8.110742223	7.789290693
AT5G05060	4.483293185	4.369492491	4.524343133	4.440251353	4.733119309	4.591396868	4.600000843	4.582102693	4.431084065	4.616614113	4.315181485	4.527410311	4.543135535	4.708734609	4.552592031	4.646588801
AT5G05080	5.867833249	5.893632095	5.998220877	5.879825352	6.082949806	6.107676769	5.983879198	5.937433422	5.827611127	5.951319409	5.887130324	5.866619753	6.030328017	6.091586266	5.928886562	5.986625608
AT5G05090	3.809377712	4.187561741	3.837180566	3.769640799	4.561091377	4.561031627	4.269074949	4.306129724	3.625836737	3.011723856	3.460958505	3.196852103	4.26524884	3.92223873	4.010560108	3.817727416
AT5G05100	5.082064028	5.057287722	5.107127747	5.049728023	4.922090276	4.929748258	5.010966809	4.909682212	4.980840813	5.125097212	5.030128236	5.019421928	4.917831105	5.086819831	4.996021798	4.828680461
AT5G05110	3.542958661	3.517504755	3.351577796	3.256167141	3.513368887	3.604938786	3.015914204	2.996615248	3.253413249	3.28914648	3.139430262	3.026437045	3.291428958	3.528742085	2.741221277	2.916704076
AT5G05130	2.157458052	2.16673266	2.154375083	2.170603562	2.344317436	2.325559896	2.03127032	1.791662931	2.229777109	2.405661867	2.114524516	2.224123766	2.227376453	2.180220859	2.097567243	2.042051214
AT5G05140	4.270865994	4.36720637	4.232017315	4.436197325	4.12039761	4.205218819	4.062982793	4.019330715	4.039286514	5.986403033	4.222080831	5.399199879	4.120415949	5.1271545	3.937704699	4.362372467
AT5G05160	4.505394673	4.596953721	4.684632816	4.513720853	4.309770952	4.522315069	5.224159651	5.28011683	4.433874567	4.814319463	4.625026395	5.006568279	4.461515718	4.722843865	5.179498133	5.194624405
AT5G05170	9.478909427	9.496545135	9.414192286	9.638135244	9.388719516	9.411894226	10.33893059	10.27662369	9.542307453	9.239472637	9.621228536	9.430194208	9.480005928	9.404489365	10.25205718	9.796093528
AT5G05180	4.815420597	4.993911063	5.380863937	5.392765877	4.932111219	4.909923767	5.768310888	5.591752758	4.875092504	3.846238976	5.379035506	4.749416023	5.110838876	4.071449243	5.583470262	4.786838548
AT5G05190	3.281648871	3.64523911	3.541313907	3.898180875	3.295023776	3.247341619	3.378913175	3.286772945	3.008820224	2.77055005	3.526606367	3.563015142	3.25204139	2.917788247	3.204643446	2.806893556
AT5G05200	7.050843725	7.048684254	6.980094646	7.056116754	7.51104373	7.532314647	7.441444715	7.443061834	6.867638087	7.031483848	6.805974373	6.912800922	7.341966627	7.535034119	7.3484959	7.301142333
AT5G05210	4.997197096	4.87068369	5.214862932	5.121724078	4.676743479	4.682897787	5.561569881	5.341688354	5.166157409	4.979527552	5.398077924	5.19335083	4.838985397	4.432787035	5.546050929	5.240915401
AT5G05230	3.599624889	3.651215074	3.54361256	3.622188846	3.648706517	3.681406991	3.323400642	3.294054354	3.543947204	3.523242028	3.451013803	3.421032022	3.538234589	3.526287565	3.162231512	3.366847762
AT5G05240	2.542466748	2.566522174	2.47524138	2.414012648	2.651604709	2.309237912	3.175007386	3.048678375	2.601035265	2.251223188	2.805922424	2.527839727	2.83524757	2.131327461	3.306062094	2.932519501
AT5G05250	2.090364598	1.576563877	1.432660523	0.32201899	3.98973662	2.381191275	1.450158621	-0.420592657	3.009525569	3.173605639	2.157221997	1.995644819	4.094482595	3.112430685	1.803531012	0.608429515
AT5G05270	4.004207183	3.863001395	4.549524508	4.408136869	3.18324384	3.066986773	3.551813568	3.428185013	4.897565841	5.114139434	5.194496547	5.303168435	3.76420323	5.200023482	4.071265499	5.410271502
AT5G05310	3.225122833	3.280228328	3.102051528	3.198361282	3.354115881	3.365961577	2.999256702	3.053087916	3.151024328	3.324976695	3.017654672	3.251857601	3.136295695	3.442222478	3.05452675	3.178311271
AT5G05330	1.474220284	1.189470969	1.234979488	1.262314099	1.564433509	1.529619649	1.885800508	1.624593214	1.456892945	0.999261575	1.340200731	0.967709178	1.667614224	1.405051531	1.606257387	1.687596593
AT5G05350	0.513279173	0.284381718	0.220746966	0.602830176	-0.120325149	0.262675383	-0.286734928	0.267408616	0.243111289	-0.099216052	0.557092678	0.393750047	0.076079562	-0.077758627	0.071985647	-0.317672615
AT5G05360	3.800327051	3.657779715	3.884862172	3.841395305	3.648338551	3.617026241	4.038937861	4.077127999	3.875103949	3.854452102	3.916113717	3.851838874	3.747751406	3.59934869	4.13738434	4.040535296
AT5G05365	-0.580255295	0.561846912	-0.069003263	0.434067297	-1.333377556	-1.469482003	-0.664298145	-0.560442117	-0.984749167	-0.223405107	-0.39259206	0.507652789	-0.875346701	-1.515740463	-0.453147443	-0.543601006
AT5G05370	3.942137022	3.760546055	4.011567624	3.889298553	3.841733712	3.622511686	4.018072108	4.09617754	4.111634246	3.911594032	4.096057943	3.958892355	3.90558248	3.602260805	4.259222441	4.057403763
AT5G05380	1.192270328	1.209115652	1.632027847	1.543739904	0.75641866	0.958154155	1.235557708	1.235886469	1.479422404	1.298528973	1.652392135	1.649125714	1.105582384	1.072959616	1.283953103	1.434271622
AT5G05400	1.832136207	1.793479837	1.316991751	1.700413218	1.607961086	1.701724235	0.638593892	0.782088176	1.564196068	1.697501752	1.215334515	1.69260573	1.54202507	2.13027784	0.650257819	0.889540101
AT5G05410	-0.643119565	-0.859026013	-1.135520907	-1.012666322	1.096985104	1.180698136	1.088082126	1.15725528	-1.334457667	-0.769135927	-1.535503666	-1.368203964	0.849187907	1.090234471	0.725586812	1.002082665
AT5G05435	2.047430674	1.795875899	1.581039474	1.56471706	1.563219476	1.429769025	0.497857027	0.199040781	1.710805293	1.633683447	1.59457216	1.46476927	1.405075309	1.374157781	0.305388364	0.549784041
AT5G05440	4.442945847	4.209145595	4.461393243	4.415970485	2.884941666	2.318760412	1.39514732	1.103557023	4.139548745	3.285838059	4.001127062	3.585599548	2.649046134	1.837226156	0.88613546	0.629688152
AT5G05450	5.057645716	4.987771397	4.909401703	5.001052343	4.695745121	4.510887241	4.796632759	4.682063936	5.052405961	4.716830119	4.995736871	4.807816616	4.74241813	4.313387171	4.832676364	4.617230354
AT5G05460	3.409314726	3.92789809	3.089233335	3.440809983	3.750776383	3.67536584	2.731916172	3.247696192	2.14918467	2.513868281	2.196248997	2.494444664	2.428752577	2.488832537	1.653299664	2.094949875
AT5G05470	4.210380064	4.171399812	4.461320495	4.245869491	3.91233757	3.940478478	4.833913824	4.74549804	4.297735822	4.092906593	4.486661885	4.367298795	3.9202916	3.641719018	4.877975626	4.537264256
AT5G05480	2.468844752	2.33904707	2.421773774	2.083713507	2.349812257	2.481762687	1.948268817	1.751836245	2.458429158	2.190989342	2.344055946	2.068543277	2.352906833	2.436847654	1.850282281	2.014187498
AT5G05510	1.9553966	1.671648261	1.838118005	1.622941064	1.898109188	1.786750633	1.851735406	1.515684559	1.64167536	1.001214374	1.702254653	1.384555288	1.851424226	1.273412002	1.95378316	1.018531408
AT5G05520	4.690462495	4.681395258	4.729780912	4.671209909	4.594837474	4.462218185	4.609279637	4.658547992	4.731305168	4.680174736	4.779963395	4.774617077	4.530165257	4.399912495	4.735402193	4.613396097
AT5G05540	4.333016728	4.461700608	4.191396909	4.378157688	4.342778162	4.284018698	3.974488445	3.953986524	4.383277093	4.753880502	4.440079341	4.604234843	4.350201224	4.466653609	4.06037576	4.29761024
AT5G05550	3.912700619	3.820165903	3.797397871	3.842490325	3.902189353	3.826357916	3.135567716	3.121702959	4.06832822	4.023331889	3.900411234	3.918882689	3.893012328	4.202119382	3.300948482	3.607884041
AT5G05560	3.895345537	3.894634483	3.546908233	3.956593521	4.398001914	4.454748832	4.296881475	4.357635262	3.919201374	3.765158616	3.759647433	3.82994586	4.443944911	4.349148715	4.385205005	4.333190474
AT5G05570	4.823829293	4.878662118	4.622868081	4.865977655	4.834200271	4.901769708	4.876148568	4.866045395	4.749229758	4.920634568	4.711058877	4.799557703	4.795190215	4.715912862	4.807490796	4.696230932
AT5G05580	6.008079149	6.024460666	6.002410405	6.132864907	5.119651675	4.988517601	4.962795354	4.755178556	6.120329359	6.16617268	6.040157443	6.244311135	5.342202312	5.392941061	5.075127428	4.98589381
AT5G05590	2.275753231	3.034669375	2.029750292	3.057723851	2.301060341	2.294471179	2.23763708	2.062175003	2.389491145	4.468310603	2.410494803	4.030331614	2.24751779	4.100818555	2.644477098	3.995847855
AT5G05600	0.974818724	3.814680347	0.311180973	4.179485122	-0.166214796	2.358771284	-2.493978579	-1.613308312	1.874181426	8.73756832	1.819484106	8.000386896	1.304372903	7.839513072	-0.843046536	6.901867354
AT5G05610	5.208854705	5.21678598	5.126742357	5.292650837	5.034033026	5.022401049	4.800593485	4.801420523	5.187921053	5.555236048	5.168119261	5.392680222	5.078788998	5.425879985	4.851489742	5.13196116
AT5G05620	4.102489948	4.143315234	4.182029001	4.143815481	4.129607448	4.202550861	4.414776013	4.347036193	4.216738432	4.126761662	4.253907687	4.221338452	4.33941104	4.251023792	4.473639063	4.416462638
AT5G05630	1.068686112	0.817189231	1.020246201	0.986317194	0.869395895	0.844051934	0.216263085	0.159886406	1.097432518	1.908893356	1.103191705	1.723555839	0.991728838	1.000510614	0.325581123	0.701729151
AT5G05640	-0.078934309	-0.580237764	-0.057040376	-0.417065897	-0.035608409	-0.155521549	-0.069139885	-0.069939198	-0.110520576	-0.587470563	-0.112554681	-1.016721369	0.021569127	-0.93384547	-0.053711077	-0.660758463
AT5G05660	5.31172392	5.304455391	5.323420848	5.327849525	5.299086954	5.280939448	5.717499623	5.793967721	5.456166898	5.379598119	5.521034345	5.342285681	5.372206628	5.371803839	5.746121042	5.644748719
AT5G05670	4.303345585	4.300613179	4.367426342	4.238698994	4.304606782	4.254337822	4.408481073	4.357040819	4.421622224	4.504048487	4.41681615	4.441157947	4.445571424	4.416860723	4.525636573	4.543337024
AT5G05680	3.717031897	3.486597838	3.584943766	3.630407899	3.861545356	3.675729909	4.294218419	4.053271515	3.68842368	3.50461846	3.892030004	3.631958302	3.806308211	3.388034691	4.307289852	3.882452605
AT5G05690	6.999159723	6.898248051	6.969979812	7.020577718	6.906067261	6.883193073	6.395779905	6.26106211	7.055501065	7.263844138	6.776330383	7.023894027	6.726085	7.377275138	6.331860569	6.653993973
AT5G05700	4.639734652	4.615845423	4.625672456	4.706637877	4.693228454	4.639316175	4.288789475	4.369833492	4.554469887	4.724706292	4.590392172	4.676934859	4.570785736	4.737891132	4.17327175	4.40722399
AT5G05710	2.483847068	2.394385412	2.767874771	2.460864012	2.279043707	2.226485274	2.43239812	2.566832035	2.513472155	2.520048191	2.513172773	2.361715215	2.24636832	2.05122506	2.368935276	2.176713041
AT5G05730	5.810390987	5.754252071	5.591344562	5.829375911	5.729125149	6.258413728	4.845876058	4.755650361	5.658334286	8.988803113	5.482560241	8.184760454	5.568145971	8.073455764	4.846271928	6.524805372
AT5G05740	6.665057421	6.392792875	6.577675562	6.492036153	6.656643827	6.503309829	6.25094963	6.030103289	6.633489962	6.456299262	6.575594201	6.460012669	6.667344461	6.592607765	6.294528224	6.185553109
AT5G05750	4.23252442	4.204845773	4.184110839	4.220710549	4.185965089	4.109649065	4.096053523	4.19086764	4.164058727	4.234385218	4.15136758	4.044175536	4.179581784	4.388219034	4.128072758	4.21743032
AT5G05760	2.633609646	2.449067173	2.783788633	2.645943214	2.743740285	2.748975564	3.216317728	3.311779809	2.540098525	2.866793494	2.723851773	2.777180292	2.55844004	2.780172707	3.046863706	2.965034819
AT5G05780	6.346003456	6.318987408	6.434301987	6.360230035	6.330791729	6.279561277	6.732575379	6.703582316	6.389452623	6.453944052	6.443109546	6.432054659	6.34354718	6.345346769	6.80203565	6.652179536
AT5G05790	2.979339471	3.328093349	2.666396131	2.741821801	2.89007522	2.875179304	1.027013382	1.046467522	2.692780325	3.065764441	2.058738085	2.694872902	2.586741935	2.842002954	0.56275679	0.953153145
AT5G05800	4.645807951	4.807732578	4.514315284	4.667552961	4.680577591	4.68804946	4.359201686	4.371719896	4.747560615	4.842468211	4.655996393	4.753882013	4.761816823	4.795721544	4.367798298	4.52171498
AT5G05810	2.133320148	2.411455074	2.151990277	2.491916988	2.179156875	2.096587209	2.247193413	2.510026072	2.480136459	2.093514178	2.492218109	2.842049542	2.454235304	2.084307267	2.564540371	2.478836213
AT5G05820	5.072989317	5.117555631	5.150797748	5.197979463	5.085166728	5.05143936	5.482915206	5.468645503	5.178968202	5.133987817	5.224116075	5.173683992	5.092021948	5.151094004	5.428670885	5.260967144
AT5G05830	3.666320177	3.654124856	3.688799563	3.676853763	3.880767243	3.779265295	4.076510586	4.148626299	3.766754613	3.657052294	3.747280368	3.695968093	3.799704315	3.815179671	4.178306827	4.08040696
AT5G05840	-0.626648833	-0.532255677	0.689513004	0.917006255	0.711690109	0.630248726	-0.249329166	-0.725420088	-1.148235748	-2.126003582	0.502542355	0.229732264	0.422547899	-0.24664617	-0.85607313	-1.072009224
AT5G05850	2.937882448	2.868091382	3.252618273	3.105072517	2.726946447	3.030768938	3.39064176	3.342452542	2.908451194	3.028613034	3.189527249	3.145859181	2.797161622	3.230920359	3.078287896	3.400854023
AT5G05860	3.936409103	3.607946961	3.514665409	3.433258259	3.340505325	3.148810808	2.41241503	1.910777888	3.949641162	3.286688973	3.344061965	2.792977213	3.226399384	2.916476278	2.081177365	1.604210336
AT5G05870	4.073869675	4.07186413	4.147404119	4.245070253	3.925993158	4.014821532	4.204169161	4.205787855	4.137641614	3.961691452	4.157641397	3.922325952	4.046164245	4.098981014	4.152385483	4.250485834
AT5G05880	-0.351047305	-0.826640518	-0.535130444	-0.563108671	-0.678066369	-1.265920314	0.698220661	0.701295409	-0.263641745	-1.65934077	0.023875606	-1.046957573	-1.08368724	-1.121139796	0.833334906	0.897023125
AT5G05890	3.730733733	3.583493623	3.55632635	3.50810489	4.19542064	4.144266396	4.00634061	3.965071044	3.803771066	3.051801176	3.491155392	2.869160959	4.303646176	3.797660223	3.918752507	3.628894914
AT5G05920	3.253119115	3.283762413	3.362119853	3.217097249	3.52330553	3.385275343	3.752083893	3.700312748	3.306010753	3.309549859	3.277316387	3.30720387	3.41147015	3.148961647	3.752950543	3.619075612
